,MonitoringLocationIdentifier,LatitudeMeasure,LongitudeMeasure,DrainageAreaMeasure/MeasureValue
502,21FLSFWM-JF-1,26.9345006,-80.1908756,
503,21FLSFWM-JF-3,26.9267231,-80.1908756,
504,21FLSFWM-JF-7,26.8981131,-80.1908758,
505,21FLSFWM-JOSNCR17,27.37393,-81.3931242,
506,21FLSFWM-KITCHEN,27.0003319,-80.1578189,
507,21FLSFWM-KREA 01,27.4603158,-80.9228364,
508,21FLSFWM-KREA 02,27.0856061,-81.000895,
509,21FLSFWM-KREA 03,27.4211503,-81.007005,
510,21FLSFWM-KREA 04,27.3830958,-80.9908936,
511,21FLSFWM-KREA 04A,27.3864292,-80.9936714,
512,21FLSFWM-KREA 05,27.379485,-80.9867269,
513,21FLSFWM-KREA 06,27.3805958,-80.9747822,
514,21FLSFWM-KREA 06A,27.39754,-80.9567261,
515,21FLSFWM-KREA 10,27.3222644,-81.0470061,
516,21FLSFWM-KREA 10A,27.3058761,-81.0378394,
517,21FLSFWM-KREA 10B,27.3022653,-81.0553397,
518,21FLSFWM-KREA 12,27.2811547,-81.0378394,
519,21FLSFWM-KREA 13,27.2792103,-81.0378394,
520,21FLSFWM-KREA 15,27.3025428,-80.9617267,
521,21FLSFWM-KREA 17,27.3286531,-81.0095053,
522,21FLSFWM-KREA 18,27.3311531,-81.0095053,
523,21FLSFWM-KREA 19,27.2453225,-81.0192281,
524,21FLSFWM-KREA 21,27.451705,-80.9414478,
525,21FLSFWM-KREA 22,27.4654264,-81.0071714,
526,21FLSFWM-KREA 23,27.4655931,-81.0447278,
527,21FLSFWM-KREA 26,27.4369831,-80.99006,
528,21FLSFWM-KREA 27,27.4433717,-80.9970047,
529,21FLSFWM-KREA 28,27.2753217,-80.9317261,
530,21FLSFWM-KREA 29,27.2433781,-80.8595022,
531,21FLSFWM-KREA 30,27.2433781,-80.8945031,
532,21FLSFWM-KREA 31,27.2437947,-80.8987533,
533,21FLSFWM-KREA 32,27.311515,-80.9050308,
534,21FLSFWM-KREA 34,27.1947686,-80.8461689,
535,21FLSFWM-KREA 35,27.1892133,-80.9025592,
536,21FLSFWM-KREA 36,27.2081017,-80.8628358,
537,21FLSFWM-KREA 37,27.1964353,-80.9870056,
538,21FLSFWM-KREA 38,27.2044906,-81.0011725,
539,21FLSFWM-KREA 39,27.2558778,-81.0267283,
540,21FLSFWM-KREA 41A,27.2908489,-81.0215892,
541,21FLSFWM-KREA 42,27.3155981,-80.9275592,
542,21FLSFWM-KREA 43,27.4233725,-80.9614483,
543,21FLSFWM-KREA 44A,27.3836514,-80.9740322,
544,21FLSFWM-KREA 45,27.4203167,-81.1289519,
545,21FLSFWM-KREA 46,27.3480969,-80.9900606,
546,21FLSFWM-KREA 47,27.4558714,-80.9911711,
547,21FLSFWM-KREA 48,27.1872689,-80.8539469,
548,21FLSFWM-KREA 50,27.2367117,-80.9867275,
549,21FLSFWM-KREA 51,27.2397672,-80.9872831,
550,21FLSFWM-KREA 52,27.2414336,-80.9806161,
551,21FLSFWM-KREA 53,27.2819881,-80.9972831,
552,21FLSFWM-KREA 54,27.2947653,-81.0058944,
553,21FLSFWM-KREA 55,27.3011539,-81.0103389,
554,21FLSFWM-KREA 56,27.3186533,-81.0136722,
555,21FLSFWM-KREA 57,27.3105981,-81.0281169,
556,21FLSFWM-KREA 58,27.3217089,-81.0333947,
557,21FLSFWM-KREA 59,27.3425417,-81.0317281,
558,21FLSFWM-KREA 60,27.3517081,-81.0317281,
559,21FLSFWM-KREA 61,27.3561522,-81.0300614,
560,21FLSFWM-KREA 62,27.3653186,-81.0531172,
561,21FLSFWM-KREA 63,27.3728183,-81.060895,
562,21FLSFWM-KREA 64,27.3853181,-81.0897844,
563,21FLSFWM-KREA 65,27.3844847,-81.0856178,
564,21FLSFWM-KREA 66,27.3814292,-81.1008958,
565,21FLSFWM-KREA 67,27.3044872,-80.9956164,
566,21FLSFWM-KREA 68,27.4419828,-81.0678394,
567,21FLSFWM-KREA 75,27.7808586,-81.1892297,
568,21FLSFWM-KREA 76,27.7666925,-81.1717294,
569,21FLSFWM-KREA 77,27.7455822,-81.1772853,
570,21FLSFWM-KREA 78,27.7430822,-81.1728406,
571,21FLSFWM-KREA 79,27.7175278,-81.1447844,
572,21FLSFWM-KREA 80,27.6855847,-81.1428403,
573,21FLSFWM-KREA 81,27.6664186,-81.1342289,
574,21FLSFWM-KREA 82,27.6491972,-81.1403403,
575,21FLSFWM-KREA 83,27.4619819,-81.1511744,
576,21FLSFWM-KREA 84,27.4619819,-81.1522856,
577,21FLSFWM-KREA 85,27.4275386,-81.1425633,
578,21FLSFWM-KREA 86,27.6083653,-81.144785,
579,21FLSFWM-KREA 87,27.5980881,-81.1425628,
580,21FLSFWM-KREA 88,27.5816994,-81.1764522,
581,21FLSFWM-KS78,27.1481036,-80.8722808,
582,21FLSFWM-L28I,26.1720303,-80.8942297,
583,21FLSFWM-L3,26.4309097,-80.9470075,
584,21FLSFWM-L38-1,26.1561961,-80.4456072,
585,21FLSFWM-L38-2,26.14703,-80.4589408,
586,21FLSFWM-L3BRN,26.4339653,-80.9467297,
587,21FLSFWM-L3BRS,26.3328575,-80.8828397,
588,21FLSFWM-L40-1,26.6089008,-80.2873833,
589,21FLSFWM-L40-2,26.5940747,-80.271065,
590,21FLSFWM-L59E,27.1919911,-80.9031147,
591,21FLSFWM-L59W,27.1072719,-80.9992283,
592,21FLSFWM-L60E,27.0847731,-81.0242289,
593,21FLSFWM-L60W,27.0328306,-81.0525631,
594,21FLSFWM-L61E,27.0331086,-81.0881194,
595,21FLSFWM-L61W,26.9686669,-81.1361764,
596,21FLSFWM-L63N,27.2503222,-80.7892228,
597,21FLSFWM-L7,26.641525,-80.4080944,
598,21FLSFWM-L8-04.3,26.7481169,-80.3686589,
599,21FLSFWM-L8-06.0T,26.7650608,-80.3833817,
600,21FLSFWM-L8-10.7T,26.8145033,-80.4342161,
601,21FLSFWM-L8-12.5T,26.8331139,-80.4561611,
602,21FLSFWM-L8SR80,26.6853419,-80.3642144,
603,21FLSFWM-LELY,26.3553614,-81.7450814,
604,21FLSFWM-LKR 04B,27.3908733,-80.9989494,
605,21FLSFWM-LKR 06A,27.39754,-80.9567261,
606,21FLSFWM-LKR 08,27.3957619,-81.0482003,
607,21FLSFWM-LKR 17A,27.3128203,-81.0011719,
608,21FLSFWM-LKR 43A,27.4253169,-80.9608928,
609,21FLSFWM-LKR 45,27.4203167,-81.1289519,
610,21FLSFWM-LKR 51,27.2397672,-80.9872831,
611,21FLSFWM-LOG-ROAD,26.9678331,-80.1639303,
612,21FLSFWM-MCA1,27.4044844,-80.8095006,
613,21FLSFWM-NNAPLES,26.7406233,-81.7934131,
614,21FLSFWM-NNR1,26.1350856,-80.3000483,
615,21FLSFWM-NNR2,26.1459189,-80.4411628,
616,21FLSFWM-OAMS01,27.6683631,-81.1239508,
617,21FLSFWM-OAMS02,27.6839183,-81.0997836,
618,21FLSFWM-OAMS03,27.6641967,-81.1067283,
619,21FLSFWM-OBAS01,27.4278167,-81.0545058,
620,21FLSFWM-OBAS02,27.4267056,-81.0553392,
621,21FLSFWM-OBAS03,27.4269833,-81.0653394,
622,21FLSFWM-OBAS04,27.4272611,-81.0533947,
623,21FLSFWM-OLKS01,27.2419894,-81.1050631,
624,21FLSFWM-OLKS02,27.2525447,-81.11173,
625,21FLSFWM-OLKS03,27.2819881,-81.1047853,
626,21FLSFWM-OPVN01,27.7050289,-81.0239489,
627,21FLSFWM-OPVN02,27.7039178,-81.0381158,
628,21FLSFWM-OPVN03,27.7030844,-81.0328378,
629,21FLSFWM-ORANGE,26.6670153,-81.7320231,
630,21FLSFWM-RL001,26.6670119,-80.9500625,
631,21FLSFWM-RL003,26.4336875,-80.9470075,
632,21FLSFWM-ROSALIEC,27.9641858,-81.4506236,
633,21FLSFWM-RPB-AMIL,26.6828425,-80.2344886,
634,21FLSFWM-RPB-MCAN,26.7358964,-80.2483778,
635,21FLSFWM-S10A,26.3599117,-80.3121864,
636,21FLSFWM-S10C,26.3717919,-80.3523183,
637,21FLSFWM-S10D,26.3887622,-80.3816194,
638,21FLSFWM-S10E,26.4657647,-80.4413139,
639,21FLSFWM-S11A,26.1775053,-80.4486608,
640,21FLSFWM-S11B,26.2024911,-80.4540883,
641,21FLSFWM-S11C,26.2301483,-80.45917,
642,21FLSFWM-S127,27.1226567,-80.8959461,
643,21FLSFWM-S129,27.0300528,-81.0014508,
644,21FLSFWM-S12A,25.7617686,-80.8214528,
645,21FLSFWM-S12B,25.7617681,-80.7697847,
646,21FLSFWM-S12C,25.7624106,-80.7270847,
647,21FLSFWM-S12D,25.7623233,-80.6814492,
648,21FLSFWM-S131,26.9792308,-81.0901989,
649,21FLSFWM-S133,27.2066442,-80.80072,
650,21FLSFWM-S135,27.0868642,-80.6611497,
651,21FLSFWM-S140,26.1715422,-80.8276067,
652,21FLSFWM-S142,26.1600414,-80.4462344,
653,21FLSFWM-S144,26.2184472,-80.3976656,
654,21FLSFWM-S145,26.2220206,-80.3657106,
655,21FLSFWM-S146,26.2256294,-80.3333764,
656,21FLSFWM-S150,26.3349289,-80.5396447,
657,21FLSFWM-S151,26.011565,-80.5099953,
658,21FLSFWM-S153,26.9886644,-80.604775,
659,21FLSFWM-S154,27.2107839,-80.9183989,
660,21FLSFWM-S154C,27.2109944,-80.9198267,
661,21FLSFWM-S169,26.7626353,-80.9227803,
662,21FLSFWM-S176,25.4836778,-80.5623978,
663,21FLSFWM-S177,25.4028922,-80.5583931,
664,21FLSFWM-S178,25.4081697,-80.5239478,
665,21FLSFWM-S18C,25.3306725,-80.5250597,
666,21FLSFWM-S190,26.2839708,-80.9678422,
667,21FLSFWM-S191,27.1919911,-80.7625558,
668,21FLSFWM-S2,26.6996697,-80.7133569,
669,21FLSFWM-S236,26.7278931,-80.8528122,
670,21FLSFWM-S3,26.6989544,-80.8072811,
671,21FLSFWM-S308C,26.9852981,-80.6210272,
672,21FLSFWM-S31,25.9426619,-80.4405936,
673,21FLSFWM-S332,25.4217808,-80.5897825,
674,21FLSFWM-S333,25.7620456,-80.6742267,
675,21FLSFWM-S34,26.1498783,-80.4424756,
676,21FLSFWM-S38,26.2294622,-80.2986031,
677,21FLSFWM-S39,26.3561881,-80.2975469,
678,21FLSFWM-S4,26.7901786,-80.9617867,
679,21FLSFWM-S5A,26.6845086,-80.3675478,
680,21FLSFWM-S5AE,26.68515,-80.3634331,
681,21FLSFWM-S5AS,26.6842089,-80.3640161,
682,21FLSFWM-S6,26.4722953,-80.4456058,
683,21FLSFWM-S65,27.8039133,-81.1981189,
684,21FLSFWM-S65A,27.66003,-81.1342289,
685,21FLSFWM-S65B,27.5028136,-81.1956197,
686,21FLSFWM-S65C,27.4014286,-81.114785,
687,21FLSFWM-S65D,27.3144869,-81.0228392,
688,21FLSFWM-S65E,27.2253233,-80.9625603,
689,21FLSFWM-S68,27.3300422,-81.2542325,
690,21FLSFWM-S7,26.3356431,-80.5367861,
691,21FLSFWM-S71,27.0342194,-81.0708967,
692,21FLSFWM-S72,27.0931058,-81.0058953,
693,21FLSFWM-S77,26.8392278,-81.0853425,
694,21FLSFWM-S78,26.7897861,-81.3028472,
695,21FLSFWM-S79,26.7239569,-81.6984111,
696,21FLSFWM-S8,26.3323014,-80.7742258,
697,21FLSFWM-S80,27.1111606,-80.2847672,
698,21FLSFWM-S84,27.2161569,-80.9733939,
699,21FLSFWM-S9,26.0616775,-80.4432103,
700,21FLSFWM-SC-00.35,28.5116681,-81.4439561,
701,21FLSFWM-SC-01.63,28.4947242,-81.4511783,
702,21FLSFWM-SC-03.70,28.472225,-81.4295114,
703,21FLSFWM-SC-05.58,28.4502811,-81.4314558,
704,21FLSFWM-SC-07.71,28.4211156,-81.4289556,
705,21FLSFWM-SC-09.55,28.4066717,-81.4361778,
706,21FLSFWM-SC-16.50,28.304175,-81.4509,
707,21FLSFWM-SL05.0,27.0567181,-80.3350461,
708,21FLSFWM-SL09.5TN,27.0333856,-80.4017147,
709,21FLSFWM-SL10.0,27.03033,-80.4094928,
710,21FLSFWM-SL12.1TN,27.0194969,-80.4411603,
711,21FLSFWM-SL14.4TS,27.0075531,-80.4761611,
712,21FLSFWM-SL15.0,27.0092197,-80.4856058,
713,21FLSFWM-SL15.8TS,27.0106083,-80.499495,
714,21FLSFWM-SL20.0,27.0061642,-80.5639411,
715,21FLSFWM-SL21.4TN,26.9975533,-80.5828306,
716,21FLSFWM-SR-706,26.9367228,-80.1758753,
717,21FLSFWM-T1-10S,25.2234542,-80.4436697,
718,21FLSFWM-T1-1N,25.2959511,-80.4436692,
719,21FLSFWM-T1-1S,25.2845628,-80.4436692,
720,21FLSFWM-T1-3N,25.32345,-80.4436689,
721,21FLSFWM-T1-3S,25.2690078,-80.4436694,
722,21FLSFWM-T1-4S,25.2620636,-80.4436694,
723,21FLSFWM-T1-5N,25.3517822,-80.4436686,
724,21FLSFWM-T1-5S,25.2545639,-80.4436694,
725,21FLSFWM-T1-6S,25.2467864,-80.4436694,
726,21FLSFWM-T1-7S,25.2390089,-80.4436697,
727,21FLSFWM-T1-9S,25.2312314,-80.4436697,
728,21FLSFWM-T2-10S,25.2156769,-80.4847819,
729,21FLSFWM-T2-1N,25.2845631,-80.4847814,
730,21FLSFWM-T2-2N,25.3098397,-80.4847811,
731,21FLSFWM-T2-2S,25.2767856,-80.4847814,
732,21FLSFWM-T2-4S,25.2620639,-80.4847817,
733,21FLSFWM-T2-5N,25.3517828,-80.4847808,
734,21FLSFWM-T2-5S,25.2545642,-80.4847817,
735,21FLSFWM-T2-6S,25.2467867,-80.4847817,
736,21FLSFWM-T2-7S,25.2390092,-80.4847817,
737,21FLSFWM-T2-8S,25.2312317,-80.4847819,
738,21FLSFWM-T2-9S,25.2234544,-80.4847819,
739,21FLSFWM-T3-10S,25.2156772,-80.5142272,
740,21FLSFWM-T3-1N,25.2959517,-80.5142264,
741,21FLSFWM-T3-2S,25.2767856,-80.5142267,
742,21FLSFWM-T3-3N,25.3234506,-80.5142261,
743,21FLSFWM-T3-4S,25.2620639,-80.5142267,
744,21FLSFWM-T3-5N,25.3517828,-80.5142258,
745,21FLSFWM-T3-5S,25.2545642,-80.5142267,
746,21FLSFWM-T3-6S,25.2467867,-80.5142269,
747,21FLSFWM-T3-7S,25.2390094,-80.5142269,
748,21FLSFWM-T3-8S,25.2312319,-80.5142269,
749,21FLSFWM-T3-9S,25.2234544,-80.5142272,
750,21FLSFWM-T4-10S,25.2156772,-80.5433944,
751,21FLSFWM-T4-11S,25.2078997,-80.5433947,
752,21FLSFWM-T4-1N,25.2959517,-80.5433939,
753,21FLSFWM-T4-2S,25.2767858,-80.5433939,
754,21FLSFWM-T4-4S,25.2620642,-80.5433942,
755,21FLSFWM-T4-5S,25.2545644,-80.5433942,
756,21FLSFWM-T4-6S,25.2467869,-80.5433942,
757,21FLSFWM-T4-7S,25.2390094,-80.5433944,
758,21FLSFWM-T4-8S,25.2312322,-80.5433944,
759,21FLSFWM-TAMBR105,25.8518533,-80.9806494,
760,21FLSFWM-TAMBR84,25.9037106,-81.3142408,
761,21FLSFWM-TCHW 01,27.3944847,-80.8953358,
762,21FLSFWM-TCHW 02,27.3867072,-80.8497794,
763,21FLSFWM-TCHW 03,27.4011514,-80.8158897,
764,21FLSFWM-TCHW 04,27.3900406,-80.8300567,
765,21FLSFWM-TCHW 05,27.3853183,-80.8372792,
766,21FLSFWM-TCHW 06,27.3780964,-80.8458906,
767,21FLSFWM-TCHW 18,27.3647633,-80.8725578,
768,21FLSFWM-TCHW 19,27.3753186,-80.8270011,
769,21FLSFWM-TCHW 20,27.3758742,-80.8170008,
770,21FLSFWM-TCHW 21,27.3905958,-80.8633908,
771,21FLSFWM-TCHW 22,27.3947625,-80.8270011,
772,21FLSFWM-TCHW 23,27.3983736,-80.8217231,
773,21FLSFWM-TCHW 24,27.4042069,-80.8081117,
774,21FLSFWM-TCHW 25,27.41504,-80.7970003,
775,21FLSFWM-TCHW 26,27.41504,-80.7970003,
776,21FLSFWM-TCHW 27,27.4155956,-80.7950558,
777,21FLSFWM-TCHW 28,27.4353172,-80.7931114,
778,21FLSFWM-TCHW 29,27.4494833,-80.7753331,
779,21FLSFWM-TCHW 30,27.4494836,-80.7558883,
780,21FLSFWM-TCHW 31,27.4061511,-80.8075561,
781,21FLSFWM-TCHW 32,27.4114289,-80.8028339,
782,21FLSFWM-TCHW 33,27.4019844,-80.8592239,
783,21FLSFWM-TCHW 34,27.2872656,-80.8747803,
784,21FLSFWM-TCHW 34B,27.2864322,-80.8747803,
785,21FLSFWM-TCHW 35,27.3850406,-80.8670019,
786,21FLSFWM-TCHW 41,27.4103175,-80.8453347,
787,21FLSFWM-TCHW 508,27.3780964,-80.8458906,
788,21FLSFWM-TCHW 509,27.4011514,-80.8158897,
789,21FLSFWM-TCNS 100,27.3269867,-80.8581131,
790,21FLSFWM-TCNS 104,27.40504,-80.8450569,
791,21FLSFWM-TCNS 111,27.3780964,-80.8497794,
792,21FLSFWM-TCNS 112,27.3753189,-80.7581108,
793,21FLSFWM-TCNS 113,27.3753189,-80.7483883,
794,21FLSFWM-TCNS 117,27.3014319,-80.8747803,
795,21FLSFWM-TCNS 200,27.4352058,-80.8701408,
796,21FLSFWM-TCNS 201,27.3939292,-80.8942247,
797,21FLSFWM-TCNS 202,27.4044844,-80.8592239,
798,21FLSFWM-TCNS 203,27.4061511,-80.8589461,
799,21FLSFWM-TCNS 204,27.386985,-80.8658908,
800,21FLSFWM-TCNS 205,27.4167619,-80.7921947,
801,21FLSFWM-TCNS 206,27.4044844,-80.8095006,
802,21FLSFWM-TCNS 207,27.4005958,-80.8158897,
803,21FLSFWM-TCNS 208,27.3986514,-80.8222786,
804,21FLSFWM-TCNS 209,27.3769853,-80.8506128,
805,21FLSFWM-TCNS 210,27.3819572,-80.853585,
806,21FLSFWM-TCNS 211,27.3762631,-80.8260567,
807,21FLSFWM-TCNS 212,27.3848739,-80.8163897,
808,21FLSFWM-TCNS 213,27.3526247,-80.8648908,
809,21FLSFWM-TCNS 214,27.2980986,-80.8236681,
810,21FLSFWM-TCNS 216,27.28696,-80.8442519,
811,21FLSFWM-TCNS 217,27.2792103,-80.8233903,
812,21FLSFWM-TCNS 218,27.2794325,-80.742055,
813,21FLSFWM-TCNS 221,27.2272675,-80.7803339,
814,21FLSFWM-TCNS 222,27.2269897,-80.7817228,
815,21FLSFWM-TCNS 223,27.2697661,-80.7053322,
816,21FLSFWM-TCNS 224,27.2639331,-80.7008875,
817,21FLSFWM-TCNS 228,27.2050461,-80.7561667,
818,21FLSFWM-TCNS 229,27.1817692,-80.7014714,
819,21FLSFWM-TCNS 230,27.1744917,-80.7025547,
820,21FLSFWM-TCNS 233,27.1653253,-80.68811,
821,21FLSFWM-TCNS 242,27.41504,-80.7970003,
822,21FLSFWM-TCNS 244,27.3758742,-80.8170008,
823,21FLSFWM-TCNS 245,27.3175425,-80.8078342,
824,21FLSFWM-TCNS 246,27.3014319,-80.8220014,
825,21FLSFWM-TCNS 247,27.3067094,-80.8342236,
826,21FLSFWM-TCNS 248,27.2842103,-80.8220014,
827,21FLSFWM-TCNS 249,27.2558778,-80.6947764,
828,21FLSFWM-TCNS 250,27.2639331,-80.7006097,
829,21FLSFWM-TCNS 251,27.2142125,-80.7456108,
830,21FLSFWM-TCNS 253,27.1937686,-80.6945267,
831,21FLSFWM-TCNS 256,27.1642142,-80.6817208,
832,21FLSFWM-TCNS 258,27.1802692,-80.6995269,
833,21FLSFWM-TD-1N,25.2959511,-80.4236686,
834,21FLSFWM-TD-1S,25.2845625,-80.4239467,
835,21FLSFWM-TD-2N,25.3098394,-80.4231131,
836,21FLSFWM-TD-2S,25.276785,-80.4242244,
837,21FLSFWM-TD-3N,25.32345,-80.422835,
838,21FLSFWM-TD-4S,25.2620633,-80.42478,
839,21FLSFWM-TD-5N,25.3517822,-80.4222792,
840,21FLSFWM-TD-5S,25.2545636,-80.4250581,
841,21FLSFWM-TRAN-3,26.9592222,-80.1661525,
842,21FLSFWM-TRAPPERS,26.9761661,-80.1655969,
843,21FLSFWM-TURNPIKE,26.9553333,-80.1647636,
844,21FLSFWM-UPICK,26.9481114,-80.168375,
845,21FLSFWM-US41-25,25.7781147,-80.8443156,
846,21FLSFWM-VAUGHN,26.6311794,-80.8320039,
847,21FLSFWM-WCOCORIV,26.7403456,-81.7875794,
848,CAPECRD_WQX-210,26.662636629,-81.929089534,
849,CAPECRD_WQX-310,26.62944,-81.96778,
850,CAPECRD_WQX-350,26.62278,-81.90972,
851,CAPECRD_WQX-390,26.605,-81.96472,
852,CAPECRD_WQX-430,26.589496829,-81.970846093,
853,CAPECRD_WQX-470,26.57735499,-81.943337465,
854,CAPECRD_WQX-510,26.563938672,-81.963518805,
855,CAPECRD_WQX-540,26.553167723,-81.973817728,
856,CAPECRD_WQX-550,26.549202647,-82.034217229,
857,CAPECRD_WQX-590,26.543739057,-82.010728076,
858,CAPECRD_WQX-600,26.54222,-82.00361,
859,FWCLOCAL-03080101-005,27.9893833,-80.79165,
860,FWCLOCAL-03080101-010,27.9909333,-80.79055,
861,FWCLOCAL-03080101-015,27.9950833,-80.7919333,
862,FWCLOCAL-03080101-020,27.99722,-80.7930583,
863,FWCLOCAL-03080101-025,28.0082167,-80.7938833,
864,FWCLOCAL-03080101-030,28.02778,-80.8,
865,FWCLOCAL-03080101-035,28.05972,-80.79306,
866,FWCLOCAL-03080101-040,28.07917,-80.76667,
867,FWCLOCAL-03080101-050,28.11389,-80.74722,
868,FWCLOCAL-03080101-055,28.16556,-80.76667,
869,FWCLOCAL-03080101-060,28.2152,-80.8543333,
870,FWCLOCAL-03080101-065,28.2152833,-80.8629,
871,FWCLOCAL-03080101-070,28.2226667,-80.8568667,
872,FWCLOCAL-03080101-075,28.2753333,-80.830765,
873,FWCLOCAL-03080101-080,28.2875,-80.8180583,
874,FWCLOCAL-03080101-085,28.2893333,-80.8189167,
875,FWCLOCAL-03080101-090,28.3111167,-80.8092167,
876,FWCLOCAL-03080101-100,28.54278,-80.94444,
877,FWCLOCAL-03080101-105,28.69306,-81.0375,
878,FWCLOCAL-03080101-110,28.70417,-81.04306,
879,FWCLOCAL-03080101-115,28.71389,-81.03556,
880,FWCLOCAL-03080101-120,28.07417,-80.88833,
881,FWCLOCAL-03080101-125,28.21278,-80.91111,
882,FWCLOCAL-03080101-130,28.35139,-80.92917,
883,FWCLOCAL-03080101-140,28.83667,-81.32278,
884,FWCLOCAL-03080101-145,29.19,-81.55556,
885,FWCLOCAL-03080101-180,28.78611,-81.05667,
886,FWCLOCAL-03080101-185,28.78556,-81.18056,
887,FWCLOCAL-03080101-190,28.80222,-81.21056,
888,FWCLOCAL-03080101-195,29.00806,-81.3825,
889,FWCLOCAL-03080101-215,28.8692,-81.36724,
890,FWCLOCAL-03080101-220,28.8692,-81.36193,
891,FWCLOCAL-03080101-235,27.64056,-80.67778,
892,FWCLOCAL-03080101-250,27.69833,-80.64333,
893,FWCLOCAL-03080101-255,27.82167,-80.74306,
894,FWCLOCAL-03080102-OR-04,29.50541,-81.80401,
895,FWCLOCAL-03080102-OR-05,29.37162,-81.90123,
896,FWCLOCAL-03080102-OR-11,29.47838,-81.74074,
897,FWCLOCAL-03080103-025,29.695,-81.6375,
898,FWCLOCAL-03080103-030,29.97194,-81.60972,
899,FWCLOCAL-03090101-BC-01,28.39054,-81.33689,
900,FWCLOCAL-03090101-BC-02,28.34722,-81.32056,
901,FWCLOCAL-03090101-BC-03,28.32432,-81.31402,
902,FWCLOCAL-03090101-BC-12,28.34722,-81.32056,
903,FWCLOCAL-03090101-CC-17,28.07722,-81.26056,
904,FWCLOCAL-03090101-CD-23,28.28667,-81.41944,
905,FWCLOCAL-03090101-CD-24,28.30667,-81.39583,
906,FWCLOCAL-03090101-MS-10,28.31528,-81.41889,
907,FWCLOCAL-03090101-MS-11,28.30417,-81.38889,
908,FWCLOCAL-03090101-RC-01,28.3324283,-81.58079,
909,FWCLOCAL-03090101-RC-02,28.29865,-81.57774,
910,FWCLOCAL-03090101-RC-03,28.29054,-81.53659,
911,FWCLOCAL-03090101-RC-04,28.26056,-81.54167,
912,FWCLOCAL-03090101-RC-05,28.1364883,-81.42835,
913,FWCLOCAL-03090101-RC-07,28.12162,-81.40549,
914,FWCLOCAL-03090101-RC-08,28.07027,-81.36585,
915,FWCLOCAL-03090101-RC-09,28.03649,-81.37348,
916,FWCLOCAL-03090101-RC-18,28.26056,-81.54167,
917,FWCLOCAL-03090101-SC-01,28.50444,-81.455,
918,FWCLOCAL-03090101-SC-03,28.44944,-81.43194,
919,FWCLOCAL-03090101-SC-05,28.30389,-81.45111,
920,FWCLOCAL-03090101-SC-06,28.26389,-81.43556,
921,FWCLOCAL-03090101-SC-07,28.26622,-81.44664,
922,FWCLOCAL-03090101-SC-08,28.26806,-81.42722,
923,FWCLOCAL-03090101-SC-14,28.26111,-81.30139,
924,FWCLOCAL-03090202-BC-01,25.54397,-80.33333,
925,FWCLOCAL-03090202-BC-02,25.56667,-80.375,
926,FWCLOCAL-03090202-BC-03,25.575,-80.36111,
927,FWCLOCAL-03090202-BC-04,25.59167,-80.36111,
928,FWCLOCAL-03090202-BC-05,25.59583,-80.35,
929,FWCLOCAL-03090202-BC-06,25.55417,-80.33889,
930,FWCLOCAL-03130011-AR-01,30.70694,-84.86111,
931,FWCLOCAL-03130012-CR-30,30.12611,-85.17361,
932,FWCLOCAL-03130012-CR-50,30.62703,-85.16563,
933,FWCLOCAL-03130012-CR-53,30.28754,-85.14596,
934,FWCLOCAL-03140104-BR-11,30.62361,-87.03611,
935,FWCLOCAL-03140104-BR-12,30.70333,-86.88222,
936,FWCLOCAL-03140305-CC-09,30.91972,-87.31333,
937,FWCLOCAL-03140305-ER-02,30.56583,-87.22472,
938,FWCLOCAL-03140305-ER-03,30.56583,-87.22472,
939,FWCLOCAL-03140305-ER-04,30.59167,-87.2375,
940,FWCLOCAL-03140305-ER-05,30.59167,-87.2375,
941,FWCLOCAL-03140305-ER-06,30.54722,-87.19722,
942,FWCLOCAL-03140305-ER-07,30.66889,-87.26667,
943,FWCLOCAL-03140305-ER-10,30.965,-87.23417,
944,FWCLOCAL-03140305-PB-08,30.77333,-87.33906,
1,USGS-02300700,27.79197208,-82.3520369,29.1
3,USGS-02301721,27.85974739,-82.3842598,418.0
6,USGS-02306028,27.94196627,-82.4587057,694.0
10,USGS-02326838,30.4640893,-84.2398984,9.83
12,USGS-265613080100700,26.9372797,-80.1683776,
14,11NPSWRD_WQX-BISC_FIU_11,25.5340278,-80.3239444,
15,11NPSWRD_WQX-BISC_FIU_C1,25.5595556,-80.3528611,
16,21FLCOLL_WQX-GGCAT31,26.168029365,-81.76723388,
17,21FLCOLL_WQX-HENDCRK,26.0571,-81.6896,
18,21FLCOLL_WQX-TURNER,25.8908,-81.2698,
19,21FLCOLL_WQX-WCOCORIV,26.272059762,-81.786229376,
20,21FLEECO_WQX-10MIGR10,26.4809895,-81.8545447,
21,21FLEECO_WQX-10MIGR20,26.5059754,-81.8542174,
22,21FLEECO_WQX-10MIGR40,26.5282347,-81.8549693,
23,21FLEECO_WQX-10MIGR50,26.5459969,-81.8552638,
24,21FLEECO_WQX-10MIGR51,26.5470896,-81.8463429,
25,21FLEECO_WQX-10MIGR60,26.5643333,-81.8552298,
26,21FLEECO_WQX-10MIGR80,26.597109,-81.855622,
27,21FLEECO_WQX-10MIGR91,26.6115748,-81.855809,
28,21FLEECO_WQX-16-18GR,26.681925,-81.910913,
29,21FLEECO_WQX-16-3GR,26.659968,-81.897703,
30,21FLEECO_WQX-18-6GR,26.691442,-81.858878,
